1074315311,20170601T000351Z,0,,
1074315311,20170601T001351Z,0,,
1074315311,20170601T002351Z,0,,
1074315311,20170601T003351Z,0,,
1074315311,20170601T004351Z,0,,
1074315311,20170601T005351Z,0,,
1074315311,20170601T010351Z,0,,
1074315311,20170601T011351Z,0,,
1074315311,20170601T012351Z,0,,
1074315311,20170601T013351Z,0,,
1074315311,20170601T014351Z,0,,
1074315311,20170601T015351Z,0,,
1074315311,20170601T020351Z,0,,
1074315311,20170601T021351Z,0,,
1074315311,20170601T022351Z,0,,
1074315311,20170601T023351Z,0,,
1074315311,20170601T024351Z,0,,
1074315311,20170601T025351Z,0,,
1074315311,20170601T030351Z,0,,
1074315311,20170601T031351Z,0,,
1074315311,20170601T032351Z,0,,
1074315311,20170601T033351Z,0,,
1074315311,20170601T034351Z,0,,
1074315311,20170601T035351Z,0,,
1074315311,20170601T040351Z,0,,
1074315311,20170601T041351Z,0,,
1074315311,20170601T042351Z,0,,
1074315311,20170601T043351Z,0,,
1074315311,20170601T044351Z,0,,
1074315311,20170601T045351Z,0,,
1074315311,20170601T050351Z,0,,
1074315311,20170601T051351Z,0,,
1074315311,20170601T052351Z,0,,
1074315311,20170601T053351Z,0,,
1074315311,20170601T054351Z,0,,
1074315311,20170601T055351Z,0,,
1074315311,20170601T060351Z,0,,
1074315311,20170601T061351Z,0,,
1074315311,20170601T062351Z,0,,
1074315311,20170601T063351Z,0,,
1074315311,20170601T064351Z,0,,
1074315311,20170601T065351Z,0,,
1074315311,20170601T070351Z,0,,
1074315311,20170601T071351Z,0,,
1074315311,20170601T072351Z,0,,
1074315311,20170601T073351Z,0,,
1074315311,20170601T074351Z,0,,
1074315311,20170601T075351Z,0,,
1074315311,20170601T080351Z,0,,
1074315311,20170601T081351Z,0,,
1074315311,20170601T082351Z,0,,
1074315311,20170601T083351Z,0,,
1074315311,20170601T084351Z,0,,
1074315311,20170601T085351Z,0,,
1074315311,20170601T090351Z,0,,
1074315311,20170601T091351Z,0,,
1074315311,20170601T092351Z,0,,
1074315311,20170601T093351Z,0,,
1074315311,20170601T094351Z,0,,
1074315311,20170601T095351Z,0,,
1074315311,20170601T100351Z,0,,
1074315311,20170601T101351Z,0,,
1074315311,20170601T102351Z,0,,
1074315311,20170601T103351Z,0,,
1074315311,20170601T104351Z,0,,
1074315311,20170601T105351Z,0,,
1074315311,20170601T110351Z,0,,
1074315311,20170601T111351Z,0,,
1074315311,20170601T112351Z,0,,
1074315311,20170601T113351Z,0,,
1074315311,20170601T114351Z,0,,
1074315311,20170601T115351Z,0,,
1074315311,20170601T120351Z,0,,
1074315311,20170601T121351Z,0,,
1074315311,20170601T122351Z,0,,
1074315311,20170601T123351Z,0,,
1074315311,20170601T124351Z,0,,
1074315311,20170601T125351Z,0,,
1074315311,20170601T130351Z,0,,
1074315311,20170601T131351Z,0,,
1074315311,20170601T132351Z,0,,
1074315311,20170601T133351Z,0,,
1074315311,20170601T134351Z,0,,
1074315311,20170601T135351Z,0,,
1074315311,20170601T140351Z,0,,
1074315311,20170601T141351Z,0,,
1074315311,20170601T142351Z,0,,
1074315311,20170601T143351Z,0,,
1074315311,20170601T144351Z,0,,
1074315311,20170601T145351Z,0,,
1074315311,20170601T150351Z,0,,
1074315311,20170601T151351Z,0,,
1074315311,20170601T152351Z,0,,
1074315311,20170601T153351Z,0,,
1074315311,20170601T154351Z,0,,
1074315311,20170601T155351Z,0,,
1074315311,20170601T160351Z,0,,
1074315311,20170601T161351Z,0,,
1074315311,20170601T162351Z,0,,
1074315311,20170601T163351Z,0,,
1074315311,20170601T164351Z,0,,
1074315311,20170601T165351Z,0,,
1074315311,20170601T170351Z,0,,
1074315311,20170601T171351Z,0,,
1074315311,20170601T172351Z,0,,
1074315311,20170601T173351Z,0,,
1074315311,20170601T174351Z,0,,
1074315311,20170601T175351Z,0,,
1074315311,20170601T180351Z,0,,
1074315311,20170601T181351Z,0,,
1074315311,20170601T182351Z,0,,
1074315311,20170601T183351Z,0,,
1074315311,20170601T184351Z,0,,
1074315311,20170601T185351Z,0,,
1074315311,20170601T190351Z,0,,
1074315311,20170601T191351Z,0,,
1074315311,20170601T192351Z,0,,
1074315311,20170601T193351Z,0,,
1074315311,20170601T194351Z,0,,
1074315311,20170601T195351Z,0,,
1074315311,20170601T200351Z,0,,
1074315311,20170601T201351Z,0,,
1074315311,20170601T202351Z,0,,
1074315311,20170601T203351Z,0,,
1074315311,20170601T204351Z,0,,
1074315311,20170601T205351Z,0,,
1074315311,20170601T210351Z,0,,
1074315311,20170601T211351Z,0,,
1074315311,20170601T212351Z,0,,
1074315311,20170601T213351Z,0,,
1074315311,20170601T214351Z,0,,
1074315311,20170601T215351Z,0,,
1074315311,20170601T220351Z,0,,
1074315311,20170601T221351Z,0,,
1074315311,20170601T222351Z,0,,
1074315311,20170601T223351Z,0,,
1074315311,20170601T224351Z,0,,
1074315311,20170601T225351Z,0,,
1074315311,20170601T230351Z,0,,
1074315311,20170601T231351Z,0,,
1074315311,20170601T232351Z,0,,
1074315311,20170601T233351Z,0,,
1074315311,20170601T234351Z,0,,
1074315311,20170601T235351Z,0,,
